Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Neighborhood,Bldg Type,House Style,Year Built,Year Remod/Add,Garage Cars,Mo Sold,Yr Sold,Sale Condition,SalePrice
2520,0533253050,120,RL,36,3640,Greens,Twnhs,1Story,1980,1980,2,9,2006,Normal,188000
2521,0533253090,120,RL,40,3874,Greens,TwnhsE,1Story,1980,1980,2,7,2006,Normal,190000
2522,0533253160,120,RL,40,3876,Greens,Twnhs,1Story,1978,1978,2,7,2006,Normal,170000
2523,0533350050,020,RL,68,50271,Veenker,1Fam,1Story,1981,1987,3,11,2006,Normal,385000
2524,0534125210,190,RL,79,13110,NWAmes,2fmCon,1Story,1972,1972,2,7,2006,Normal,146500
2525,0534126060,080,RL,102,10192,NWAmes,1Fam,SLvl,1968,1992,2,9,2006,Normal,170000
2526,0534127190,020,RL,,20781,NWAmes,1Fam,1Story,1968,2003,2,6,2006,Normal,262500
2527,0534127270,060,RL,90,11700,NWAmes,1Fam,2Story,1968,1968,2,5,2006,Normal,179900
2528,0534128210,060,RL,,11029,NWAmes,1Fam,2Story,1968,1984,2,8,2006,Normal,250000
2529,0534129230,060,RL,80,10400,NWAmes,1Fam,2Story,1972,1972,2,11,2006,Normal,165150
2530,0534175100,020,RL,78,10140,NWAmes,1Fam,1Story,1967,1967,2,4,2006,Normal,164500
2531,0534176250,020,RL,80,9600,NWAmes,1Fam,1Story,1969,1969,2,7,2006,Normal,140000
2532,0534201130,080,RL,75,9750,NAmes,1Fam,SLvl,1967,1967,1,10,2006,Normal,135500
2533,0534201230,020,RL,80,9600,NAmes,1Fam,1Story,1968,1968,2,7,2006,Normal,142000
2534,0534201250,060,RL,72,8640,NAmes,1Fam,2Story,1968,1968,2,6,2006,Normal,155000
2535,0534201260,020,RL,78,9360,NAmes,1Fam,1Story,1968,2004,2,8,2006,Abnorml,157500
2536,0534201280,020,RL,70,8400,NAmes,1Fam,1Story,1968,1968,1,11,2006,Normal,138500
2537,0534201300,085,RL,70,8400,NAmes,1Fam,SFoyer,1968,1968,1,8,2006,Normal,140000
2538,0534202020,020,RL,,9759,NAmes,1Fam,1Story,1966,1966,1,3,2006,Normal,124400
2539,0534202180,080,RL,80,9600,NAmes,1Fam,SLvl,1967,1967,1,7,2006,Normal,158000
2540,0534226060,020,RL,71,9230,NAmes,1Fam,1Story,1965,1998,2,10,2006,Normal,146000
2541,0534250300,060,RL,,14803,NWAmes,1Fam,2Story,1971,1971,2,6,2006,Normal,190000
2542,0534275010,020,RL,,10659,NAmes,1Fam,1Story,1961,1961,1,1,2006,Normal,136500
2543,0534276010,020,RL,70,9100,NAmes,1Fam,1Story,1958,1958,2,7,2006,Normal,129900
2544,0534276230,090,RL,70,8393,NAmes,Duplex,1Story,1959,2005,2,6,2006,Family,145000
2545,0534400120,190,RL,80,8800,NAmes,2fmCon,1Story,1965,2000,1,6,2006,Abnorml,185900
2546,0534403280,020,RL,80,8800,NAmes,1Fam,1Story,1964,1964,1,3,2006,Normal,160000
2547,0534403400,020,RL,,10368,NAmes,1Fam,1Story,1964,1964,2,4,2006,Normal,167000
2548,0534403440,060,RL,85,9350,NAmes,1Fam,2Story,1964,1964,2,7,2006,Normal,157500
2549,0534427090,190,RL,75,10382,NAmes,2fmCon,SLvl,1958,1958,1,3,2006,Normal,140000
2550,0534428060,020,RL,69,8973,NAmes,1Fam,1Story,1958,1991,2,7,2006,Abnorml,150000
2551,0534429130,020,RL,80,10800,NAmes,1Fam,1Story,1960,1960,1,5,2006,Normal,151500
2552,0534430050,030,RL,60,8550,NAmes,1Fam,1Story,1934,1950,1,7,2006,Normal,129800
2553,0534430110,020,RL,,11425,NAmes,1Fam,1Story,1954,1954,1,7,2006,Normal,137000
2554,0534431030,020,RL,68,9724,NAmes,1Fam,1Story,1947,1950,1,5,2006,Normal,137000
2555,0534451050,050,RL,51,4712,BrkSide,1Fam,1.5Fin,1946,1950,1,8,2006,Abnorml,121600
2556,0534451120,030,RL,51,5900,BrkSide,1Fam,1Story,1923,1958,0,8,2006,Normal,85500
2557,0534451130,030,RL,52,5825,BrkSide,1Fam,1Story,1926,1953,2,6,2006,Normal,79900
2558,0534453150,050,RL,92,7438,BrkSide,1Fam,1.5Fin,1908,1991,2,6,2006,Normal,127000
2559,0534455080,020,RL,80,9600,NAmes,1Fam,1Story,1961,1990,2,6,2006,Normal,161000
2560,0534475160,020,RL,89,10858,NAmes,1Fam,1Story,1952,1952,1,7,2006,Partial,146500
2561,0534476100,020,RL,80,9600,NAmes,1Fam,1Story,1951,1951,1,5,2006,Normal,135000
2562,0534477030,020,RL,89,10680,NAmes,1Fam,1Story,1951,1951,2,10,2006,Normal,137900
2563,0534479130,050,RL,79,9490,NAmes,1Fam,1.5Fin,1941,1950,1,8,2006,Normal,133000
2564,0534479240,060,RL,79,9462,NAmes,1Fam,2Story,1949,1973,1,7,2006,Normal,137000
2565,0534479300,020,RL,82,9888,NAmes,1Fam,1Story,1954,1975,1,3,2006,Normal,121000
2566,0535101110,090,RL,,8917,NAmes,Duplex,1Story,1967,1967,2,10,2006,Normal,119000
2567,0535103070,080,RL,,12700,NAmes,1Fam,SLvl,1964,1964,2,11,2006,Normal,172000
2568,0535105160,020,RL,85,8500,NAmes,1Fam,1Story,1961,1961,2,12,2006,Abnorml,98600
2569,0535125060,060,RL,88,14200,NAmes,1Fam,2Story,1966,1966,2,5,2006,Normal,226000
2570,0535150240,020,RL,75,9000,NAmes,1Fam,1Story,1954,1954,1,6,2006,Family,118000
2571,0535150300,075,RL,174,25419,NAmes,1Fam,2Story,1918,1990,2,3,2006,Abnorml,235000
2572,0535151080,020,RL,109,9723,NAmes,1Fam,1Story,1963,1963,2,10,2006,Normal,135000
2573,0535151130,090,RL,70,7728,NAmes,Duplex,SLvl,1962,1962,2,5,2006,Normal,132500
2574,0535152070,080,RL,70,8163,NAmes,1Fam,SLvl,1959,1959,1,3,2006,Normal,143000
2575,0535152280,020,RL,70,8400,NAmes,1Fam,1Story,1957,1957,1,3,2006,Normal,132000
2576,0535176050,020,RL,80,11600,NAmes,1Fam,1Story,1960,1960,1,4,2006,Normal,145250
2577,0535177100,020,RL,,9610,NAmes,1Fam,1Story,1958,1958,2,12,2006,Normal,162000
2578,0535178100,080,RL,125,10000,NAmes,1Fam,SLvl,1956,1956,1,2,2006,Normal,148000
2579,0535179050,020,RL,69,14850,NAmes,1Fam,1Story,1957,1957,1,5,2006,Normal,141000
2580,0535180020,020,RL,72,10152,NAmes,1Fam,1Story,1956,1994,1,5,2006,Normal,153000
2581,0535180070,020,RL,72,10011,NAmes,1Fam,1Story,1957,1996,1,5,2006,Normal,134450
2582,0535301010,090,RL,,7032,NAmes,Duplex,SFoyer,1979,1979,2,12,2006,Normal,135960
2583,0535301150,020,RL,70,8092,NAmes,1Fam,1Story,1954,2000,1,6,2006,Abnorml,156000
2584,0535303050,020,RL,75,11310,NAmes,1Fam,1Story,1954,1954,2,6,2006,Normal,140000
2585,0535304020,020,RL,66,12778,NAmes,1Fam,1Story,1952,2003,1,1,2006,Normal,139500
2586,0535305120,020,RL,75,10170,NAmes,1Fam,1Story,1951,1951,2,6,2006,Normal,155000
2587,0535325130,080,RL,55,7700,NAmes,1Fam,SLvl,1956,1956,2,9,2006,Normal,127000
2588,0535325340,020,RL,65,11050,NAmes,1Fam,1Story,1956,1956,1,7,2006,Normal,133500
2589,0535325350,020,RL,80,13600,NAmes,1Fam,1Story,1955,1955,1,11,2006,Normal,125000
2590,0535325450,020,RL,85,15428,NAmes,1Fam,1Story,1951,1991,1,6,2006,Normal,142000
2591,0535325460,030,RL,118,21299,NAmes,1Fam,1Story,1941,1963,3,12,2006,Abnorml,167000
2592,0535327210,020,RL,70,13300,NAmes,1Fam,1Story,1956,2001,2,6,2006,Normal,159000
2593,0535353180,190,RL,94,22136,OldTown,2fmCon,1.5Fin,1925,1975,3,7,2006,Normal,180000
2594,0535354130,050,RL,50,7500,NAmes,1Fam,1.5Fin,1947,1950,2,10,2006,Normal,127000
2595,0535355100,050,RL,50,7000,OldTown,1Fam,1.5Fin,1924,1950,1,5,2006,Normal,112000
2596,0535375040,030,RL,60,10410,OldTown,1Fam,1Story,1930,2001,1,10,2006,Normal,99800
2597,0535376090,020,RL,90,5400,OldTown,1Fam,1Story,1954,2000,1,8,2006,Normal,117000
2598,0535376100,030,RL,60,5400,OldTown,1Fam,1Story,1921,1968,1,12,2006,Abnorml,108480
2599,0535377070,030,RL,60,10914,NAmes,1Fam,1Story,1929,1950,2,8,2006,Normal,68000
2600,0535377100,050,RL,60,7008,OldTown,1Fam,1.5Fin,1900,1998,1,3,2006,Normal,86900
2601,0535379100,030,RL,60,10800,OldTown,1Fam,1Story,1920,1950,2,6,2006,Normal,120000
2602,0535380010,070,RL,60,7200,OldTown,1Fam,2Story,1915,1950,2,4,2006,Normal,155500
2603,0535380130,050,RL,60,10818,OldTown,1Fam,1.5Fin,1910,1950,2,2,2006,Abnorml,80000
2604,0535381060,050,RL,60,10410,OldTown,1Fam,1.5Fin,1915,1950,3,1,2006,Family,105000
2605,0535382020,190,RL,60,10800,OldTown,2fmCon,1.5Fin,1900,1970,2,5,2006,Normal,160000
2606,0535382130,050,RL,60,10800,OldTown,1Fam,1.5Fin,1936,1989,2,4,2006,Normal,170000
2607,0535401140,020,RL,84,8658,NAmes,1Fam,1Story,1965,1965,2,12,2006,Abnorml,160000
2608,0535402070,080,RL,85,13400,NAmes,1Fam,SLvl,1966,1966,2,6,2006,Normal,159950
2609,0535402100,080,RL,83,10184,NAmes,1Fam,SLvl,1963,1963,1,6,2006,Normal,165000
2610,0535402220,050,RL,77,9786,NAmes,1Fam,1.5Fin,1962,1981,2,6,2006,Normal,159000
2611,0535402230,020,RL,77,9510,NAmes,1Fam,1Story,1962,1985,1,5,2006,Normal,147000
2612,0535403040,020,RL,66,7800,NAmes,1Fam,1Story,1964,1964,1,11,2006,Abnorml,115000
2613,0535403150,020,RL,79,8910,NAmes,1Fam,1Story,1959,1959,2,7,2006,Normal,159500
2614,0535403200,020,RL,60,7332,NAmes,1Fam,1Story,1959,1959,1,10,2006,Abnorml,120000
2615,0535404080,020,RL,73,7100,NAmes,1Fam,1Story,1957,1957,1,7,2006,Normal,129900
2616,0535425040,020,RL,80,10800,NAmes,1Fam,1Story,1961,1992,2,8,2006,Normal,183000
2617,0535425050,020,RL,86,11650,NAmes,1Fam,1Story,1959,1959,2,6,2006,Normal,157500
2618,0535425080,060,RL,,18275,NAmes,1Fam,2Story,1962,1998,2,9,2006,Normal,277500
2619,0535426195,020,RL,47,16321,NAmes,1Fam,1Story,1957,1997,1,12,2006,Normal,207500
2620,0535450100,050,RL,60,12144,NAmes,1Fam,1.5Fin,1950,1950,1,9,2006,Normal,147500
2621,0535450180,050,RL,60,10800,NAmes,1Fam,1.5Fin,1949,1950,0,12,2006,Abnorml,135000
2622,0535451190,020,RL,60,7200,NAmes,1Fam,1Story,1950,1950,2,6,2006,Normal,109500
2623,0535451210,020,RL,60,7200,NAmes,1Fam,1Story,1950,1950,2,7,2006,Normal,109900
2624,0535453160,020,RL,70,7560,NAmes,1Fam,1Story,1959,1959,1,7,2006,Normal,133700
2625,0535454030,090,RL,60,8544,NAmes,Duplex,1Story,1950,1950,2,12,2006,Normal,81400
2626,0535454050,090,RL,,8544,NAmes,Duplex,1Story,1949,1950,2,5,2006,Normal,87500
2627,0535454060,090,RL,60,8544,NAmes,Duplex,1Story,1950,1950,2,7,2006,Normal,93500
2628,0535456010,090,RL,75,8512,NAmes,Duplex,1Story,1960,1960,0,9,2006,Normal,119000
2629,0535456020,020,RL,70,7945,NAmes,1Fam,1Story,1959,1959,1,5,2006,Normal,141000
2630,0535457070,020,RL,70,7000,NAmes,1Fam,1Story,1961,1961,1,7,2006,Normal,146000
2631,0535477060,060,RL,69,7590,NAmes,1Fam,2Story,1966,1966,2,7,2006,Normal,155000
2632,0535478010,085,RL,69,10205,NAmes,1Fam,SFoyer,1962,1962,1,5,2006,Normal,134500
2633,0535478070,020,RL,74,7400,NAmes,1Fam,1Story,1962,1962,2,3,2006,Normal,120000
2634,0535478090,020,RL,70,7000,NAmes,1Fam,1Story,1962,1962,1,2,2006,Normal,105000
2635,0535478110,190,RL,70,7000,NAmes,2fmCon,SFoyer,1962,1962,0,3,2006,Normal,124000
2636,0902100110,070,RM,62,9856,OldTown,1Fam,2Story,1900,2005,2,6,2006,Normal,169000
2637,0902100130,070,RM,57,9906,OldTown,1Fam,2Story,1925,1950,1,9,2006,Family,107000
2638,0902101050,050,RM,60,9600,OldTown,1Fam,1.5Fin,1948,1950,1,5,2006,Normal,135000
2639,0902103090,050,RM,60,5520,OldTown,1Fam,1.5Fin,1920,1980,1,7,2006,Normal,111500
2640,0902104020,050,RM,60,9600,OldTown,1Fam,1.5Fin,1900,2004,2,6,2006,Normal,156500
2641,0902106040,070,RM,60,9600,OldTown,1Fam,2Story,1925,1990,2,8,2006,Normal,178000
2642,0902106090,070,RM,58,6451,OldTown,1Fam,2Story,1900,1970,2,5,2006,Normal,139900
2643,0902108060,070,RM,66,3960,OldTown,1Fam,2Story,1930,1950,1,7,2006,Normal,105000
2644,0902109010,030,RM,70,5684,OldTown,1Fam,1Story,1930,2005,1,6,2006,Normal,110000
2645,0902110120,190,RM,56,7745,OldTown,2fmCon,1.5Fin,1900,1950,2,4,2006,Normal,111500
2646,0902110130,030,RM,56,7741,OldTown,1Fam,1Story,1924,1950,1,6,2006,Abnorml,108000
2647,0902111010,030,RM,50,5633,OldTown,1Fam,1Story,1925,1950,1,7,2006,Normal,111500
2648,0902125020,070,RM,50,9000,OldTown,1Fam,2Story,1880,1991,1,6,2006,Abnorml,124000
2649,0902128020,020,RM,60,7200,OldTown,1Fam,1Story,1950,1950,1,8,2006,Normal,105000
2650,0902128100,050,RM,40,4400,OldTown,1Fam,1.5Fin,1920,1950,2,10,2006,Normal,116000
2651,0902134060,070,RM,42,7614,OldTown,1Fam,2Story,1905,1950,1,3,2006,Normal,96900
2652,0902204060,190,RM,50,6000,OldTown,2fmCon,1Story,1955,1955,2,6,2006,Normal,135500
2653,0902204120,050,RM,50,6000,OldTown,1Fam,1.5Fin,1924,1950,2,8,2006,Normal,139000
2654,0902206020,030,RM,52,7830,OldTown,1Fam,1Story,1921,1950,1,6,2006,Normal,61500
2655,0902206090,050,RM,56,9576,OldTown,1Fam,1.5Fin,1945,1950,1,5,2006,Normal,120000
2656,0902207080,020,RM,49,5820,OldTown,1Fam,1Story,1955,2005,1,7,2006,Normal,126175
2657,0902207110,030,RM,48,5747,OldTown,1Fam,1Story,1920,1950,1,6,2006,Normal,64000
2658,0902301120,190,RM,69,9142,OldTown,2fmCon,2Story,1910,1950,1,4,2006,Normal,137000
2659,0902305090,070,RM,60,9600,OldTown,1Fam,2Story,1900,1950,3,5,2006,Normal,87000
2660,0902325050,075,RM,60,10800,OldTown,1Fam,2.5Unf,1914,1970,2,10,2006,Normal,163000
2661,0902325100,075,RM,70,6300,OldTown,1Fam,2.5Unf,1910,2005,2,7,2006,Normal,155000
2662,0902325160,050,RM,63,5000,OldTown,1Fam,1.5Fin,1900,1950,1,4,2006,Normal,79000
2663,0902328100,075,RM,65,8850,OldTown,1Fam,2.5Unf,1916,1950,1,7,2006,Normal,144000
2664,0902329070,070,RM,60,3600,OldTown,1Fam,2Story,1910,1993,1,10,2006,Normal,114504
2665,0902329090,070,RM,60,7200,OldTown,1Fam,2Story,1920,1950,2,10,2006,Normal,157000
2666,0902400090,030,RM,84,11340,OldTown,1Fam,1Story,1923,1950,1,3,2006,Family,125000
2667,0902400110,075,RM,90,22950,OldTown,1Fam,2.5Fin,1892,1993,3,6,2006,Normal,475000
2668,0902401090,090,RM,33,5976,OldTown,Duplex,2Story,1920,1950,0,12,2006,Normal,93500
2669,0902406030,020,RM,65,9750,OldTown,1Fam,1Story,1958,1958,2,7,2006,Normal,125000
2670,0902456015,050,C (all),63,4761,IDOTRR,1Fam,1.5Unf,1918,1950,0,10,2006,Normal,64500
2671,0903200050,030,RL,,7446,BrkSide,1Fam,1Story,1941,1950,0,4,2006,Abnorml,100000
2672,0903202120,050,RL,65,6435,BrkSide,1Fam,1.5Fin,1939,1950,1,10,2006,Normal,140200
2673,0903206160,070,RL,69,11737,BrkSide,1Fam,2Story,1924,1996,1,5,2006,Normal,202500
2674,0903225090,050,RM,50,5000,BrkSide,1Fam,1.5Fin,1947,1950,2,10,2006,Normal,159000
2675,0903229040,190,RM,65,7800,OldTown,2fmCon,1.5Fin,1939,1950,2,5,2006,Normal,119900
2676,0903231070,050,RM,52,6240,BrkSide,1Fam,1.5Fin,1934,1950,2,9,2006,Normal,114500
2677,0903231190,050,RM,,6240,BrkSide,1Fam,1.5Fin,1936,1950,1,4,2006,Normal,115000
2678,0903231220,050,RM,51,6120,BrkSide,1Fam,1.5Fin,1930,1950,1,11,2006,Abnorml,75000
2679,0903231240,030,RM,51,6120,BrkSide,1Fam,1Story,1925,1950,1,7,2006,Abnorml,88000
2680,0903232170,050,RM,52,6240,BrkSide,1Fam,1.5Fin,1947,1950,0,7,2006,Normal,80500
2681,0903233100,050,RM,52,6240,BrkSide,1Fam,1.5Fin,1928,1950,1,8,2006,Family,149000
2682,0903233220,050,RM,51,6120,BrkSide,1Fam,1.5Fin,1930,1984,1,2,2006,Normal,110000
2683,0903234030,030,RM,50,6000,OldTown,1Fam,1Story,1925,1980,2,7,2006,Normal,110500
2684,0903235020,030,RM,50,6000,BrkSide,1Fam,1Story,1921,1950,1,6,2006,Normal,89000
2685,0903236200,045,RM,58,6380,BrkSide,1Fam,1.5Unf,1922,1950,1,8,2006,Normal,113000
2686,0903400030,030,RL,50,11672,BrkSide,1Fam,1Story,1925,1950,1,7,2006,Normal,109000
2687,0903425190,050,RM,90,33120,OldTown,1Fam,1.5Fin,1962,1962,2,10,2006,Normal,220000
2688,0903425340,190,RL,60,9873,BrkSide,2fmCon,1Story,1970,1970,2,5,2006,Normal,129000
2689,0903430090,050,RM,59,5310,OldTown,1Fam,1.5Fin,1910,2003,1,6,2006,Normal,117000
2690,0903430130,030,RM,153,4118,OldTown,1Fam,1Story,1941,1950,0,3,2006,Normal,52500
2691,0903451050,050,RM,60,10320,IDOTRR,1Fam,1.5Fin,1924,1950,2,10,2006,Abnorml,107000
2692,0903452090,070,RM,60,7518,IDOTRR,1Fam,2Story,1910,2004,1,7,2006,Normal,116500
2693,0903454020,030,RM,50,9000,IDOTRR,1Fam,1Story,1919,1950,0,9,2006,Abnorml,72000
2694,0903454080,050,RM,50,8600,IDOTRR,1Fam,1.5Fin,1937,1950,1,6,2006,Normal,119500
2695,0903455090,050,RM,60,7200,IDOTRR,1Fam,1.5Fin,1938,1995,1,7,2006,Normal,125500
2696,0903456060,030,RM,60,9786,IDOTRR,1Fam,1Story,1922,1950,1,5,2006,Normal,91000
2697,0903456090,190,RM,60,6780,IDOTRR,2fmCon,1.5Fin,1935,1982,0,6,2006,Normal,84500
2698,0903458010,030,RM,60,7200,IDOTRR,1Fam,1Story,1930,1950,1,3,2006,Family,90000
2699,0904100030,050,RL,82,12375,Sawyer,1Fam,1.5Fin,1951,1951,1,6,2006,Normal,137500
2700,0904100090,090,RL,120,11136,Sawyer,Duplex,1Story,1964,1964,2,7,2006,Normal,150000
2701,0904100170,020,RL,100,21370,Sawyer,1Fam,1Story,1950,1950,2,6,2006,Normal,131000
2702,0904101040,080,RL,92,6930,ClearCr,1Fam,SLvl,1958,1958,1,7,2006,Abnorml,130000
2703,0904301410,030,RL,55,8250,Edwards,1Fam,1Story,1935,1950,1,6,2006,Normal,125000
2704,0904302020,030,RL,50,5220,SWISU,1Fam,1Story,1936,1950,1,1,2006,Normal,80000
2705,0904302030,020,RL,50,5500,SWISU,1Fam,1Story,2004,2004,1,5,2006,Normal,157000
2706,0905100030,020,RL,75,11235,Sawyer,1Fam,1Story,1963,1979,2,10,2006,Normal,148000
2707,0905101330,090,RL,72,10791,Sawyer,Duplex,1Story,1967,1967,2,10,2006,Normal,90000
2708,0905101450,020,RL,70,8414,Sawyer,1Fam,1Story,1963,2003,1,2,2006,Normal,154500
2709,0905103130,020,RL,,11327,Sawyer,1Fam,1Story,1967,1967,2,6,2006,Normal,153600
2710,0905103140,080,RL,96,11777,Sawyer,1Fam,SLvl,1966,1966,2,5,2006,Abnorml,164500
2711,0905103180,080,RL,80,10366,Sawyer,1Fam,SLvl,1964,1964,1,7,2006,Normal,132000
2712,0905105010,020,RL,75,9000,Sawyer,1Fam,1Story,1966,1966,1,6,2006,Abnorml,142500
2713,0905106210,020,RL,,11553,Sawyer,1Fam,1Story,1968,1968,1,7,2006,Normal,158000
2714,0905107070,060,RL,74,7844,Sawyer,1Fam,2Story,1978,1978,2,3,2006,Normal,149500
2715,0905107220,020,RL,,9535,Sawyer,1Fam,1Story,1967,1967,2,7,2006,Normal,165000
2716,0905107240,020,RL,78,10335,Sawyer,1Fam,1Story,1968,1993,2,7,2006,Normal,180000
2717,0905107300,080,RL,,7176,Sawyer,1Fam,SLvl,1978,1978,2,7,2006,Normal,160500
2718,0905108090,090,RL,,9662,Sawyer,Duplex,1Story,1977,1977,2,8,2006,Normal,156500
2719,0905108120,090,RL,75,8235,Sawyer,Duplex,1Story,1977,1977,2,5,2006,Normal,157000
2720,0905200280,050,RL,,13650,Sawyer,1Fam,1.5Fin,1958,1958,2,7,2006,Normal,172500
2721,0905200290,020,RL,88,13125,Sawyer,1Fam,1Story,1957,2000,2,1,2006,Normal,155000
2722,0905200340,020,RL,102,17920,Sawyer,1Fam,1Story,1955,1974,2,7,2006,Abnorml,170000
2723,0905200380,030,RL,,17529,Sawyer,1Fam,1Story,1924,1950,1,4,2006,Normal,105000
2724,0905200490,080,RL,,10246,Sawyer,1Fam,SLvl,1965,2001,1,5,2006,Normal,145000
2725,0905201090,020,RL,,14175,Sawyer,1Fam,1Story,1956,1987,2,11,2006,Normal,168000
2726,0905202190,020,RL,,20355,ClearCr,1Fam,1Story,1967,1967,2,6,2006,Normal,278000
2727,0905202210,020,RL,87,13050,ClearCr,1Fam,1Story,1963,1963,2,4,2006,Normal,164000
2728,0905225080,050,RL,81,15593,ClearCr,1Fam,1.5Fin,1953,1953,2,7,2006,Normal,225000
2729,0905300010,085,RL,72,10820,Sawyer,1Fam,SFoyer,1971,1972,2,6,2006,Normal,130000
2730,0905300080,020,RL,100,13350,Sawyer,1Fam,1Story,1974,1974,2,6,2006,Normal,142500
2731,0905351045,150,RL,,1700,ClearCr,Twnhs,1.5Fin,1980,1981,1,4,2006,Normal,148400
2732,0905351150,120,RL,,5271,ClearCr,1Fam,1Story,1986,1986,2,12,2006,Abnorml,190000
2733,0905402110,020,RL,75,9375,Edwards,1Fam,1Story,1954,1954,2,6,2006,Normal,146000
2734,0905403050,050,RL,62,6488,Edwards,1Fam,1.5Fin,1942,1950,1,3,2006,Family,128000
2735,0905426100,020,RL,78,7800,Edwards,1Fam,2Story,1948,2002,1,8,2006,Normal,225000
2736,0905426150,080,RL,,19690,Edwards,1Fam,SLvl,1966,1966,2,8,2006,Alloca,274970
2737,0905427010,070,RL,114,19950,Edwards,1Fam,2Story,1928,1950,3,12,2006,Normal,235000
2738,0905427030,075,RL,60,19800,Edwards,1Fam,2.5Unf,1935,1990,2,12,2006,Normal,415000
2739,0905427140,080,RL,78,11679,Edwards,1Fam,SLvl,1962,1962,2,5,2006,Normal,182000
2740,0905451050,020,RL,80,12048,Edwards,1Fam,1Story,1952,2002,2,4,2006,Normal,135000
2741,0905451410,020,RL,70,10519,Edwards,1Fam,1Story,1955,1999,1,3,2006,Normal,137000
2742,0905452140,050,RL,75,9525,Edwards,1Fam,1.5Fin,1954,1972,1,10,2006,Normal,136900
2743,0905452150,050,RL,75,9525,Edwards,1Fam,1.5Fin,1953,1953,1,7,2006,Normal,149900
2744,0905475150,020,RL,57,6420,Edwards,1Fam,1Story,1952,1952,1,9,2006,Normal,123500
2745,0905477010,020,RL,77,8335,Edwards,1Fam,1Story,1954,1954,0,4,2006,Normal,93000
2746,0905480160,050,RL,50,7585,Edwards,1Fam,1.5Fin,1948,1950,1,8,2006,Normal,91500
2747,0906202040,020,RL,,11200,SawyerW,1Fam,1Story,1985,1985,2,5,2006,Normal,180000
2748,0906204180,060,RL,88,12128,SawyerW,1Fam,2Story,1989,1989,2,11,2006,Abnorml,209000
2749,0906223180,060,RL,80,9554,SawyerW,1Fam,2Story,1993,1994,2,9,2006,Normal,215000
2750,0906225180,090,RL,73,9069,SawyerW,Duplex,SFoyer,1993,1993,4,4,2006,Normal,224500
2751,0906380110,060,RL,133,11003,CollgCr,1Fam,2Story,2005,2006,3,7,2006,Partial,229800
2752,0906380150,020,RL,64,7488,CollgCr,1Fam,1Story,2005,2005,2,2,2006,Abnorml,183600
2753,0906380170,020,RL,64,7406,CollgCr,1Fam,1Story,2006,2006,2,7,2006,Partial,194000
2754,0906380180,020,RL,64,6762,CollgCr,1Fam,1Story,2006,2006,2,7,2006,Partial,193879
2755,0906382030,020,RL,86,11210,CollgCr,1Fam,1Story,2005,2006,3,7,2006,Partial,221500
2756,0906382040,020,RL,73,8990,CollgCr,1Fam,1Story,2006,2006,2,4,2006,Partial,204900
2757,0906382050,060,RL,73,8760,CollgCr,1Fam,2Story,2006,2006,3,8,2006,Partial,239799
2758,0906392090,020,RL,90,13377,CollgCr,1Fam,1Story,2006,2006,2,7,2006,Partial,233555
2759,0906392100,020,RL,78,11645,CollgCr,1Fam,1Story,2005,2005,2,1,2006,Normal,260000
2760,0906392120,020,RL,78,11645,CollgCr,1Fam,1Story,2005,2006,3,8,2006,Partial,294900
2761,0906394010,060,RL,91,10984,CollgCr,1Fam,2Story,2005,2006,2,5,2006,Partial,209700
2762,0906394040,020,RL,78,9316,CollgCr,1Fam,1Story,2005,2005,2,3,2006,Normal,225000
2763,0906394060,060,RL,78,9316,CollgCr,1Fam,2Story,2005,2005,2,6,2006,Normal,181000
2764,0906420020,060,RL,80,10041,SawyerW,1Fam,2Story,1992,1992,2,2,2006,Abnorml,220000
2765,0906426090,020,RL,,36500,ClearCr,1Fam,1Story,1964,1964,2,6,2006,Normal,190000
2766,0906475050,080,RL,,21453,ClearCr,1Fam,SLvl,1969,1969,2,10,2006,Normal,180000
2767,0906475200,020,RL,62,70761,ClearCr,1Fam,1Story,1975,1975,2,12,2006,Normal,280000
2768,0906476140,020,RL,80,12000,ClearCr,1Fam,1Story,1968,1968,2,7,2006,Abnorml,158900
2769,0907125020,085,RL,57,8846,CollgCr,1Fam,SFoyer,1996,1996,2,7,2006,Normal,148000
2770,0907125080,020,RL,95,13015,CollgCr,1Fam,1Story,1996,1996,2,6,2006,Normal,145000
2771,0907130110,060,RL,65,12438,CollgCr,1Fam,2Story,1995,1995,2,8,2006,Normal,187000
2772,0907131070,020,RL,,8685,CollgCr,1Fam,1Story,1998,1998,2,5,2006,Normal,193000
2773,0907135230,020,RL,43,13568,CollgCr,1Fam,1Story,1995,1995,2,7,2006,Normal,156000
2774,0907175030,020,RL,70,9100,CollgCr,1Fam,1Story,2000,2000,2,9,2006,Normal,235000
2775,0907175060,020,RL,79,9236,CollgCr,1Fam,1Story,1997,1997,2,7,2006,Normal,217000
2776,0907180120,020,RL,78,10264,CollgCr,1Fam,1Story,1999,1999,2,8,2006,Normal,214000
2777,0907181090,060,RL,68,9272,CollgCr,1Fam,2Story,1999,1999,2,6,2006,Normal,196000
2778,0907187010,060,RL,72,13426,CollgCr,1Fam,2Story,1999,2000,2,9,2006,Normal,217000
2779,0907192010,060,RL,95,13450,CollgCr,1Fam,2Story,2002,2002,2,6,2006,Normal,200000
